Year,Month,Month Code,District Code,District,TANF Cases with Earned Income,TANF Average Gross Earned Income,TANF Average Net Earned Income,SNA MOE Cases with Earned Income,SNA MOE Average Gross Earned Income,SNA MOE Average Net Earned Income,SNA Non-MOE Cases with Earned Income,SNA Non-MOE Average Gross Earned Income,SNA Non-MOE Average Net Earned Income
2012,May,5,37,Putnam,4,570,241,1,1056,483,1,520,430
2012,May,5,38,Rensselaer,115,627,280,44,633,274,48,900,407
2012,May,5,39,Rockland,200,810,362,35,697,317,71,1032,490
2012,May,5,41,Saratoga,3,940,425,1,1105,528,10,230,104
2012,May,5,42,Schenectady,80,745,328,41,832,372,33,847,429
2012,May,5,43,Schoharie,11,601,256,1,1258,584,1,1821,821
2012,May,5,44,Schuyler,9,557,237,2,796,430,7,557,341
2012,May,5,45,Seneca,13,759,338,4,928,419,10,461,219
2012,May,5,46,Steuben,43,624,269,10,893,404,38,512,236
2012,May,5,40,St. Lawrence,37,613,263,19,638,288,46,514,263
2012,May,5,47,Suffolk,561,879,399,182,972,438,228,711,391
2012,May,5,48,Sullivan,49,727,322,8,841,381,29,798,418
2012,May,5,49,Tioga,8,808,362,1,1213,584,2,372,157
2012,May,5,50,Tompkins,33,722,317,17,815,355,23,514,278
2012,May,5,51,Ulster,112,664,289,22,686,300,61,653,314
2012,May,5,52,Warren,2,346,130,0,0,0,3,512,393
2012,May,5,53,Washington,7,743,326,0,0,0,3,452,188
2012,May,5,54,Wayne,15,637,275,3,463,177,13,483,262
2012,May,5,55,Westchester,414,813,362,137,874,397,76,723,400
2012,May,5,56,Wyoming,5,837,373,0,0,0,4,254,90
2012,May,5,57,Yates,3,711,317,1,1607,1125,0,0,0
2012,April,4,1,Albany,139,711,312,61,925,419,60,932,440
2012,April,4,2,Allegany,26,681,308,10,860,394,28,731,382
2012,April,4,3,Broome,166,651,287,72,791,359,91,724,341
2012,April,4,4,Cattaraugus,11,789,417,4,470,203,6,671,545
2012,April,4,5,Cayuga,27,662,289,9,742,329,21,619,311
2012,April,4,6,Chautauqua,135,662,299,53,710,369,93,693,355
2012,April,4,7,Chemung,20,795,356,14,1012,463,6,751,426
2012,April,4,8,Chenango,19,679,301,1,1343,627,8,205,113
2012,April,4,9,Clinton,29,756,342,5,807,362,6,636,338
2012,April,4,10,Columbia,29,728,323,3,682,309,13,549,268
2012,April,4,11,Cortland,34,741,330,15,734,326,18,796,393
2012,April,4,12,Delaware,7,725,314,0,0,0,9,550,252
2012,April,4,13,Dutchess,75,748,334,28,884,477,31,540,316
2012,April,4,14,Erie,521,758,336,325,878,399,408,1001,472
2012,April,4,15,Essex,5,525,222,0,0,0,3,605,256
2012,April,4,16,Franklin,16,637,276,5,480,191,16,672,297
2012,April,4,17,Fulton,12,833,378,0,0,0,3,365,167
2012,April,4,18,Genesee,19,780,349,2,1039,474,6,806,449
2012,April,4,19,Greene,33,580,248,11,545,231,21,614,286
2012,April,4,20,Hamilton,0,0,0,0,0,0,1,433,343
2012,April,4,21,Herkimer,24,755,337,2,947,429,12,574,288
2012,April,4,22,Jefferson,19,688,307,2,768,341,11,520,307
2012,April,4,23,Lewis,1,529,219,0,0,0,1,691,313
2012,April,4,24,Livingston,30,839,438,5,650,285,13,745,413
2012,April,4,25,Madison,22,562,238,2,249,82,3,892,409
2012,April,4,26,Monroe,672,755,340,469,866,402,301,756,376
2012,April,4,27,Montgomery,45,724,322,6,793,362,16,842,385
2012,April,4,28,Nassau,496,796,361,142,803,368,145,629,336
2012,April,4,66,New York City,10339,914,440,8024,854,400,4755,1133,697
2012,April,4,29,Niagara,135,639,277,59,733,333,46,484,223
2012,April,4,30,Oneida,176,705,309,70,801,355,154,966,455
2012,April,4,31,Onondaga,333,716,327,108,876,412,203,937,451
2012,April,4,32,Ontario,49,702,311,6,521,223,25,645,334
2012,April,4,33,Orange,261,774,344,106,750,335,89,837,400
2012,April,4,34,Orleans,20,856,385,11,1028,469,9,673,370
2012,April,4,35,Oswego,56,639,278,8,915,421,32,472,224
2012,April,4,36,Otsego,7,318,114,0,0,0,6,989,712
2012,April,4,37,Putnam,5,768,346,1,1056,483,1,520,430
2012,April,4,38,Rensselaer,112,622,275,45,649,283,43,900,407
2012,April,4,39,Rockland,193,811,366,36,669,302,69,1039,503
2012,April,4,41,Saratoga,4,900,413,1,1105,528,12,116,51
2012,April,4,42,Schenectady,73,785,352,41,825,372,29,832,428
2012,April,4,43,Schoharie,10,541,227,1,626,268,3,1039,564
2012,April,4,44,Schuyler,7,470,194,2,1043,570,6,554,355
2012,April,4,45,Seneca,13,801,361,3,923,417,7,353,177
2012,April,4,46,Steuben,42,586,252,13,927,428,35,498,233
2012,April,4,40,St. Lawrence,43,631,275,20,642,279,47,471,235
2012,April,4,47,Suffolk,547,891,408,203,969,438,233,690,377
2012,April,4,48,Sullivan,45,766,350,8,800,363,28,751,379
2012,April,4,49,Tioga,4,647,279,2,1137,533,2,372,157
2012,April,4,50,Tompkins,33,633,274,14,808,344,23,490,272
2012,April,4,51,Ulster,110,654,285,19,716,319,56,559,260
2012,April,4,52,Warren,2,350,135,0,0,0,3,270,151
2012,April,4,53,Washington,9,896,403,0,0,0,2,208,68
2012,April,4,54,Wayne,14,541,230,2,650,281,11,467,258
2012,April,4,55,Westchester,413,823,369,134,883,400,76,641,355
2012,April,4,56,Wyoming,5,861,397,0,0,0,5,227,78
2012,April,4,57,Yates,6,1027,475,1,1607,1125,1,867,388
2012,March,3,1,Albany,133,756,344,58,923,428,58,882,420
2012,March,3,2,Allegany,30,696,324,9,869,385,26,616,295
2012,March,3,3,Broome,165,646,291,70,815,380,99,684,325
2012,March,3,4,Cattaraugus,13,777,357,7,459,199,6,492,349
2012,March,3,5,Cayuga,31,661,297,8,771,354,17,540,280
2012,March,3,6,Chautauqua,147,659,306,58,678,355,84,661,338
2012,March,3,7,Chemung,22,800,368,21,952,448,4,386,226
2012,March,3,8,Chenango,16,601,266,1,1098,524,11,286,143
2012,March,3,9,Clinton,25,684,313,5,667,300,6,601,361
2012,March,3,10,Columbia,26,692,313,2,982,464,16,529,270
2012,March,3,11,Cortland,32,692,313,13,683,310,22,730,367
2012,March,3,12,Delaware,6,656,290,1,250,5,7,680,331
2012,March,3,13,Dutchess,73,798,368,25,813,394,26,453,218
2012,March,3,14,Erie,518,771,354,318,865,404,393,982,477
2012,March,3,15,Essex,3,585,257,0,0,0,2,821,385
2012,March,3,16,Franklin,11,599,266,7,713,466,16,643,287
2012,March,3,17,Fulton,14,896,419,0,0,0,5,497,243
2012,March,3,18,Genesee,15,697,315,2,938,430,4,720,362
2012,March,3,19,Greene,37,597,263,12,503,241,21,766,386
2012,March,3,20,Hamilton,1,615,273,0,0,0,1,433,343
2012,March,3,21,Herkimer,24,641,286,2,947,446,8,591,301
2012,March,3,22,Jefferson,17,718,329,2,1139,546,14,582,342
2012,March,3,23,Lewis,4,904,423,0,0,0,1,513,220
2012,March,3,24,Livingston,30,767,377,7,790,364,14,750,366
2012,March,3,25,Madison,16,606,268,3,311,115,3,892,424
2012,March,3,26,Monroe,668,746,342,480,871,413,305,742,386
2012,March,3,27,Montgomery,45,677,304,4,1000,473,18,695,339
2012,March,3,28,Nassau,485,803,375,139,807,374,146,659,374
2012,March,3,66,New York City,10173,906,436,8066,846,396,4619,1123,677
2012,March,3,29,Niagara,127,672,303,59,781,369,40,542,265
2012,March,3,30,Oneida,164,685,307,74,828,379,134,946,456
2012,March,3,31,Onondaga,322,678,312,107,851,405,194,951,465
2012,March,3,32,Ontario,45,673,304,6,563,254,21,700,336
2012,March,3,33,Orange,281,773,355,98,798,373,92,818,402
2012,March,3,34,Orleans,18,880,411,11,1113,532,6,919,510
2012,March,3,35,Oswego,56,635,284,8,834,387,35,500,251
2012,March,3,36,Otsego,7,502,214,0,0,0,6,351,200
2012,March,3,37,Putnam,2,1046,497,1,1056,502,1,520,430
2012,March,3,38,Rensselaer,104,585,265,44,689,311,43,814,376
2012,March,3,39,Rockland,193,789,362,34,736,343,72,1067,525
2012,March,3,41,Saratoga,5,1009,478,0,0,0,14,119,54
2012,March,3,42,Schenectady,76,806,373,45,922,432,22,855,420
2012,March,3,43,Schoharie,9,592,261,1,626,279,2,858,376
2012,March,3,44,Schuyler,10,666,300,1,1686,830,4,505,236
2012,March,3,45,Seneca,12,896,419,2,593,262,4,602,294
2012,March,3,46,Steuben,38,618,276,16,934,439,34,488,227
2012,March,3,40,St. Lawrence,39,619,275,20,607,269,44,526,255
2012,March,3,47,Suffolk,562,885,421,196,950,441,224,687,378
2012,March,3,48,Sullivan,45,765,350,9,744,340,27,750,378
2012,March,3,49,Tioga,3,831,385,2,888,415,2,458,202
2012,March,3,50,Tompkins,32,618,276,16,833,373,21,392,205
2012,March,3,51,Ulster,112,630,280,23,711,341,58,563,268
2012,March,3,52,Warren,2,287,103,0,0,0,2,229,139
2012,March,3,53,Washington,7,751,336,0,0,0,1,352,136
2012,March,3,54,Wayne,16,661,297,1,201,58,9,377,194
2012,March,3,55,Westchester,410,811,372,149,873,408,94,645,372
2012,March,3,56,Wyoming,3,633,282,1,243,79,2,960,452
2012,March,3,57,Yates,7,709,322,0,0,0,0,0,0
2012,February,2,1,Albany,145,748,340,59,869,401,62,942,465
2012,February,2,2,Allegany,28,696,325,6,821,380,24,585,297
2012,February,2,3,Broome,179,631,282,79,804,377,102,705,344
2012,February,2,4,Cattaraugus,13,883,412,10,513,226,5,572,405
2012,February,2,5,Cayuga,31,700,318,9,807,373,15,490,260
2012,February,2,6,Chautauqua,139,690,327,58,629,300,77,593,295
2012,February,2,7,Chemung,21,885,411,20,1011,479,5,626,361
2012,February,2,8,Chenango,18,670,301,1,1098,524,9,225,125
2012,February,2,9,Clinton,20,640,295,5,725,330,7,771,419
2012,February,2,10,Columbia,21,571,250,2,982,464,20,640,353
2012,February,2,11,Cortland,34,681,306,10,586,267,20,770,377
2012,February,2,12,Delaware,8,730,330,1,250,5,6,659,324
2012,February,2,13,Dutchess,75,800,370,22,794,387,23,456,213
2012,February,2,14,Erie,528,773,355,322,871,407,382,940,455
2012,February,2,15,Essex,3,585,257,0,0,0,0,0,0
2012,February,2,16,Franklin,13,454,189,6,658,461,18,614,275
2012,February,2,17,Fulton,19,799,369,0,0,0,5,345,163
2012,February,2,18,Genesee,13,655,294,2,938,441,5,951,549
2012,February,2,19,Greene,35,625,278,13,496,235,15,735,338
2012,February,2,20,Hamilton,1,615,273,0,0,0,1,433,343
2012,February,2,21,Herkimer,19,644,288,1,1214,585,7,540,287
2012,February,2,22,Jefferson,18,684,311,1,1211,583,16,460,270
2012,February,2,23,Lewis,3,575,252,0,0,0,1,503,215
2012,February,2,24,Livingston,32,768,375,4,727,331,9,537,254
2012,February,2,25,Madison,20,534,231,1,325,122,2,1251,594
2012,February,2,26,Monroe,658,753,343,478,873,410,297,739,387
2012,February,2,27,Montgomery,46,698,315,4,1072,511,18,681,326
2012,February,2,28,Nassau,504,823,390,137,808,374,149,627,348
2012,February,2,66,New York City,9827,897,430,7945,839,392,4491,1121,675
2012,February,2,29,Niagara,116,701,318,63,778,366,39,692,343
2012,February,2,30,Oneida,165,669,298,82,811,373,133,926,447
2012,February,2,31,Onondaga,312,678,308,101,843,397,200,958,472
2012,February,2,32,Ontario,48,661,298,7,556,249,21,684,342
2012,February,2,33,Orange,295,786,362,95,819,381,97,835,407
2012,February,2,34,Orleans,20,953,449,8,1033,490,7,715,397
2012,February,2,35,Oswego,54,671,302,8,788,379,30,507,252
2012,February,2,36,Otsego,6,492,208,0,0,0,4,379,218
2012,February,2,37,Putnam,1,1560,764,1,1187,571,1,520,430
2012,February,2,38,Rensselaer,112,599,270,40,723,329,38,823,381
2012,February,2,39,Rockland,198,791,363,36,744,345,74,1014,501
2012,February,2,41,Saratoga,3,1195,575,0,0,0,16,187,103
2012,February,2,42,Schenectady,85,817,379,51,882,412,22,875,412
2012,February,2,43,Schoharie,8,592,261,1,626,279,3,619,259
2012,February,2,44,Schuyler,15,579,254,0,0,0,5,492,272
2012,February,2,45,Seneca,10,916,429,2,952,448,3,518,259
2012,February,2,46,Steuben,39,659,295,15,944,442,34,498,234
2012,February,2,40,St. Lawrence,36,637,284,20,641,287,39,477,239
2012,February,2,47,Suffolk,549,890,425,193,978,454,219,742,403
2012,February,2,48,Sullivan,43,792,364,8,768,353,21,679,332
2012,February,2,49,Tioga,4,491,209,2,888,415,3,462,200
2012,February,2,50,Tompkins,38,649,291,14,804,371,19,430,229
2012,February,2,51,Ulster,117,636,285,23,728,350,51,522,253
2012,February,2,52,Warren,5,615,273,0,0,0,3,670,330
2012,February,2,53,Washington,9,598,264,1,1495,731,1,1300,818
2012,February,2,54,Wayne,17,714,324,2,439,314,10,563,275
2012,February,2,55,Westchester,440,815,373,166,886,417,106,672,384
2012,February,2,56,Wyoming,5,544,236,1,243,79,1,1088,519
2012,February,2,57,Yates,6,716,326,0,0,0,1,1178,566
2012,January,1,1,Albany,146,778,356,65,862,397,56,992,485
2012,January,1,2,Allegany,23,698,341,7,846,393,18,595,294
2012,January,1,3,Broome,172,642,290,68,800,375,99,741,358
2012,January,1,4,Cattaraugus,14,947,442,10,578,259,8,538,364
2012,January,1,5,Cayuga,30,749,343,8,783,360,14,603,335
2012,January,1,6,Chautauqua,137,695,344,54,592,282,85,625,333
2012,January,1,7,Chemung,21,802,380,22,1039,494,3,776,488
2012,January,1,8,Chenango,18,749,343,1,1098,524,8,317,156
2012,January,1,9,Clinton,22,575,252,5,832,386,12,607,319
2012,January,1,10,Columbia,20,621,276,2,982,464,20,623,357
2012,January,1,11,Cortland,34,660,295,9,682,311,22,781,377
2012,January,1,12,Delaware,10,687,308,1,250,5,3,790,360
2012,January,1,13,Dutchess,83,791,365,26,720,351,21,509,238
2012,January,1,14,Erie,538,777,357,327,887,415,371,964,465
2012,January,1,15,Essex,2,409,166,0,0,0,0,0,0
2012,January,1,16,Franklin,11,497,212,7,691,455,17,664,300
2012,January,1,17,Fulton,21,718,327,0,0,0,5,763,348
2012,January,1,18,Genesee,13,658,296,3,882,412,4,1095,615
2012,January,1,19,Greene,36,606,269,11,529,255,17,706,336
2012,January,1,20,Hamilton,1,312,115,0,0,0,2,353,263
2012,January,1,21,Herkimer,23,680,307,1,1214,585,6,574,291
2012,January,1,22,Jefferson,22,693,315,2,612,284,22,518,272
2012,January,1,23,Lewis,2,706,320,0,0,0,0,0,0
2012,January,1,24,Livingston,30,753,369,5,739,338,13,535,266
2012,January,1,25,Madison,21,585,258,1,325,122,2,1251,594
2012,January,1,26,Monroe,699,764,348,471,879,413,314,757,408
2012,January,1,27,Montgomery,40,742,338,5,1127,539,16,801,384
2012,January,1,28,Nassau,499,822,390,140,801,373,153,640,365
2012,January,1,66,New York City,9844,894,430,7984,839,392,4649,1126,695
2012,January,1,29,Niagara,119,682,308,55,836,400,40,695,351
2012,January,1,30,Oneida,161,680,306,86,809,384,136,964,467
2012,January,1,31,Onondaga,311,680,309,103,841,398,196,987,484
2012,January,1,32,Ontario,45,665,299,8,490,215,17,689,328
2012,January,1,33,Orange,299,784,361,95,857,401,98,909,445
2012,January,1,34,Orleans,21,992,476,10,1079,514,9,609,326
2012,January,1,35,Oswego,54,733,335,10,639,297,32,518,252
2012,January,1,36,Otsego,6,566,247,0,0,0,3,582,334
2012,January,1,37,Putnam,2,953,449,1,1187,571,2,953,863
2012,January,1,38,Rensselaer,105,585,265,39,718,327,41,880,416
2012,January,1,39,Rockland,200,801,368,35,719,330,77,986,489
2012,January,1,41,Saratoga,3,887,415,0,0,0,12,183,104
2012,January,1,42,Schenectady,87,800,369,46,920,432,23,853,401
2012,January,1,43,Schoharie,8,541,235,1,626,279,5,428,177
2012,January,1,44,Schuyler,18,550,239,0,0,0,8,717,453
2012,January,1,45,Seneca,9,934,439,4,860,400,3,518,259
2012,January,1,46,Steuben,35,624,278,17,943,442,36,598,276
2012,January,1,40,St. Lawrence,45,632,282,18,655,294,38,457,221
2012,January,1,47,Suffolk,541,893,423,190,966,449,213,782,427
2012,January,1,48,Sullivan,46,777,356,5,928,436,26,666,351
2012,January,1,49,Tioga,5,508,217,2,852,396,2,458,202
2012,January,1,50,Tompkins,39,603,266,15,781,359,19,549,286
2012,January,1,51,Ulster,112,653,293,21,817,398,54,565,272
2012,January,1,52,Warren,4,645,289,0,0,0,3,686,592
2012,January,1,53,Washington,11,590,259,1,1495,731,2,823,358
2012,January,1,54,Wayne,16,791,363,2,109,29,9,512,251
2012,January,1,55,Westchester,456,821,377,150,863,395,103,646,367
2012,January,1,56,Wyoming,7,449,187,1,283,100,2,608,279
2012,January,1,57,Yates,2,1006,476,0,0,0,1,314,224
2011,December,12,1,Albany,150,785,362,71,893,418,55,1078,532
2011,December,12,2,Allegany,25,688,333,6,754,345,19,612,311
2011,December,12,3,Broome,170,663,300,72,818,385,112,711,343
2011,December,12,4,Cattaraugus,13,897,471,10,433,184,7,354,175
2011,December,12,5,Cayuga,23,747,342,11,831,385,13,613,331
2011,December,12,6,Chautauqua,140,706,355,52,611,306,87,653,365
2011,December,12,7,Chemung,25,778,368,23,986,466,3,727,422
2011,December,12,8,Chenango,14,734,335,3,1063,614,6,223,97
2011,December,12,9,Clinton,19,703,318,8,847,394,9,537,306
2011,December,12,10,Columbia,27,678,317,2,982,464,19,675,368
2011,December,12,11,Cortland,37,740,337,9,661,298,21,756,366
2011,December,12,12,Delaware,10,612,270,1,250,5,2,682,302
2011,December,12,13,Dutchess,82,784,361,24,673,302,23,486,227
2011,December,12,14,Erie,545,772,355,329,880,413,372,955,465
2011,December,12,15,Essex,2,856,398,1,87,0,0,0,0
2011,December,12,16,Franklin,12,460,193,8,737,461,20,662,307
2011,December,12,17,Fulton,18,753,345,0,0,0,8,636,297
2011,December,12,18,Genesee,15,664,299,2,970,457,5,885,582
2011,December,12,19,Greene,35,682,308,9,497,214,14,780,373
2011,December,12,20,Hamilton,0,0,0,0,0,0,0,0,0
2011,December,12,21,Herkimer,26,716,325,0,0,0,9,576,271
2011,December,12,22,Jefferson,24,821,378,1,628,280,19,448,233
2011,December,12,23,Lewis,3,354,137,0,0,0,1,565,566
2011,December,12,24,Livingston,26,733,335,5,739,338,11,620,303
2011,December,12,25,Madison,24,641,287,1,325,122,3,998,472
2011,December,12,26,Monroe,728,766,351,487,884,417,320,770,416
2011,December,12,27,Montgomery,43,793,365,5,1062,505,17,757,361
2011,December,12,28,Nassau,496,806,377,145,800,373,152,640,361
2011,December,12,66,New York City,10020,893,430,8190,841,394,4814,1133,718
2011,December,12,29,Niagara,127,673,304,54,865,415,52,663,326
2011,December,12,30,Oneida,151,696,313,82,836,399,130,1012,487
2011,December,12,31,Onondaga,316,697,318,108,839,400,203,1020,504
2011,December,12,32,Ontario,50,684,309,9,499,221,19,694,335
2011,December,12,33,Orange,296,787,362,101,872,414,98,945,464
2011,December,12,34,Orleans,21,892,431,7,1112,532,11,731,378
2011,December,12,35,Oswego,48,808,372,8,708,320,34,670,330
2011,December,12,36,Otsego,4,493,210,0,0,0,2,1146,899
2011,December,12,37,Putnam,3,1069,509,1,1457,711,1,173,83
2011,December,12,38,Rensselaer,103,627,285,42,663,299,48,871,412
2011,December,12,39,Rockland,208,795,364,33,755,348,77,995,486
2011,December,12,41,Saratoga,5,719,327,0,0,0,11,193,115
2011,December,12,42,Schenectady,96,817,378,39,934,439,32,896,446
2011,December,12,43,Schoharie,11,619,276,0,0,0,4,498,223
2011,December,12,44,Schuyler,19,597,264,0,0,0,12,591,356
2011,December,12,45,Seneca,10,873,407,3,960,452,5,642,309
2011,December,12,46,Steuben,34,631,271,15,928,434,36,592,273
2011,December,12,40,St. Lawrence,46,600,265,20,687,310,40,461,222
2011,December,12,47,Suffolk,546,874,410,186,988,460,193,807,442
2011,December,12,48,Sullivan,47,742,338,7,955,450,18,714,348
2011,December,12,49,Tioga,6,763,350,3,666,300,3,417,177
2011,December,12,50,Tompkins,34,605,267,14,887,415,15,564,315
2011,December,12,51,Ulster,109,650,292,22,776,375,58,623,320
2011,December,12,52,Warren,1,1270,613,1,217,127,3,659,587
2011,December,12,53,Washington,12,744,339,1,1495,731,2,543,235
2011,December,12,54,Wayne,16,830,384,3,227,119,11,574,276
2011,December,12,55,Westchester,450,827,382,152,842,389,118,673,382
2011,December,12,56,Wyoming,12,492,209,0,0,0,2,608,279
2011,December,12,57,Yates,1,540,234,0,0,0,0,0,0
2011,November,11,1,Albany,130,777,360,67,951,448,58,999,494
2011,November,11,2,Allegany,26,758,367,6,721,328,18,635,314
2011,November,11,3,Broome,164,683,310,67,788,370,99,720,347
2011,November,11,4,Cattaraugus,11,807,433,9,384,159,9,551,342
2011,November,11,5,Cayuga,20,722,329,10,859,432,13,682,352
2011,November,11,6,Chautauqua,146,699,339,49,602,309,84,680,383
2011,November,11,7,Chemung,28,774,365,26,967,456,5,495,275
2011,November,11,8,Chenango,15,775,356,4,819,460,10,439,200
2011,November,11,9,Clinton,21,739,340,6,751,343,5,584,259
2011,November,11,10,Columbia,25,696,328,3,827,383,17,690,420
2011,November,11,11,Cortland,37,693,312,8,681,308,16,603,289
2011,November,11,12,Delaware,8,626,277,0,0,0,5,623,278
2011,November,11,13,Dutchess,82,777,358,21,688,309,22,607,293
2011,November,11,14,Erie,529,784,361,321,882,415,365,962,468
2011,November,11,15,Essex,5,583,264,1,87,0,1,1355,658
2011,November,11,16,Franklin,10,448,186,7,830,527,21,635,313
2011,November,11,17,Fulton,17,716,326,0,0,0,7,286,171
2011,November,11,18,Genesee,13,687,312,2,1202,579,6,836,466
2011,November,11,19,Greene,37,669,303,8,512,223,10,617,304
2011,November,11,20,Hamilton,0,0,0,0,0,0,0,0,0
2011,November,11,21,Herkimer,27,726,331,0,0,0,11,724,362
2011,November,11,22,Jefferson,20,762,349,1,628,280,15,440,217
2011,November,11,23,Lewis,3,799,369,0,0,0,2,408,324
2011,November,11,24,Livingston,27,823,381,4,899,421,12,755,368
2011,November,11,25,Madison,24,668,307,1,325,122,4,903,423
2011,November,11,26,Monroe,685,774,358,479,903,431,330,788,426
2011,November,11,27,Montgomery,42,772,355,5,1069,509,16,641,326
2011,November,11,28,Nassau,487,804,376,144,788,363,143,612,347
2011,November,11,66,New York City,9960,905,437,8328,853,400,4966,1175,779
2011,November,11,29,Niagara,117,672,303,56,821,392,55,716,357
2011,November,11,30,Oneida,152,699,315,74,819,388,141,1054,509
2011,November,11,31,Onondaga,304,699,316,98,840,400,205,1028,512
2011,November,11,32,Ontario,44,674,303,9,552,248,21,630,304
2011,November,11,33,Orange,284,782,359,91,890,416,99,920,452
2011,November,11,34,Orleans,22,933,438,7,765,377,12,677,341
2011,November,11,35,Oswego,44,832,393,10,823,376,31,673,326
2011,November,11,36,Otsego,1,388,155,0,0,0,3,1239,901
2011,November,11,37,Putnam,4,1373,667,1,1457,711,1,1517,1427
2011,November,11,38,Rensselaer,96,638,289,41,648,291,53,846,397
2011,November,11,39,Rockland,209,821,379,32,802,379,69,1034,505
2011,November,11,41,Saratoga,6,864,402,0,0,0,10,196,128
2011,November,11,42,Schenectady,80,819,379,38,910,426,25,963,492
2011,November,11,43,Schoharie,9,634,284,0,0,0,4,415,180
